,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address ZIP,Address Borough,Community Board,Council District,Census Tract,Longitude,Latitude,Location
1062,Business,12/15/19,Active,3/1/07,Sidewalk Cafe,CLASSIC FOOD INC,267,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97855628,40.777722999999995,"(40.77772299557232, -73.97855628150171)"
1063,Business,11/15/15,Inactive,6/21/06,Sidewalk Cafe,"WINE AND ROSES BAR AND CAFES, LLC",286,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97811196,40.77836244,"(40.77836243561151, -73.97811195994582)"
1064,Business,4/15/16,Inactive,2/28/06,Sidewalk Cafe,"BURRITO JUNCTION, INC.",241,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97919565,40.77682833,"(40.77682832861258, -73.97919564811393)"
1065,Business,4/30/19,Active,2/24/06,Sidewalk Cafe,71 WINE BAR CAFE OPERATING CORP.,237,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97937625,40.77658408,"(40.776584079490746, -73.97937625441214)"
1066,Business,12/15/17,Inactive,5/6/05,Sidewalk Cafe,CMR CORP.,249,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97902949,40.77706435,"(40.77706434586166, -73.97902948558819)"
1067,Business,4/15/19,Active,5/2/05,Sidewalk Cafe,"PGGS GOURMET, INC",261,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97867187,40.77756382,"(40.777563822304685, -73.9786718736534)"
1068,Business,4/15/17,Inactive,12/23/04,Sidewalk Cafe,MARE MARE INC.,225,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,157.0,-73.97959298,40.77629318,"(40.7762931759485, -73.97959297954823)"
1069,Business,5/15/19,Inactive,4/19/17,Sidewalk Cafe,MTGEBHARD LLC,228,W 72ND ST,,NEW YORK,10023,Manhattan,107.0,6.0,159.0,-73.98290676,40.77914001,"(40.779140006909174, -73.98290676489904)"
1070,Business,4/15/15,Inactive,2/5/13,Sidewalk Cafe,YASAKA INC,251,W 72ND ST,,NEW YORK,10023,Manhattan,107.0,6.0,159.0,-73.98327863,40.77931572,"(40.77931572456389, -73.98327862682248)"
1071,Business,5/30/19,Active,12/30/10,Sidewalk Cafe,MY MOST FAVORITE 72ND ST. CORP.,247,W 72ND ST,,NEW YORK,10023,Manhattan,107.0,6.0,159.0,-73.98320642,40.77928552,"(40.779285521969385, -73.98320641948227)"
1072,Business,3/20/19,Active,4/12/06,Sidewalk Cafe,"CAFE 71, INC.",2061,BROADWAY,,NEW YORK,10023,Manhattan,107.0,6.0,159.0,-73.98211266,40.77818746,"(40.77818746295185, -73.9821126583425)"
1073,Business,9/15/20,Active,5/23/18,Sidewalk Cafe,JOE & THE JUICE NEW YORK LLC,343,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97962032,40.78135447,"(40.78135447407217, -73.97962031524004)"
1074,Business,9/15/19,Active,4/7/17,Sidewalk Cafe,WESTSIDE DONUT AMSTERDAM VENTURES LLC,353,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97937467,40.78169752,"(40.781697522234616, -73.9793746706035)"
1075,Business,12/15/19,Inactive,3/16/17,Sidewalk Cafe,CHOP'T CREATIVE SALAD COMPANY LLC,345,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97953723,40.78146699,"(40.781466993482915, -73.9795372309166)"
1076,Business,9/6/18,Inactive,12/28/16,Sidewalk Cafe,SWEETGREEN NEW YORK LLC,311,AMSTERDAM AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.98040058,40.78028416,"(40.780284162683365, -73.9804005757112)"
1077,Business,12/15/17,Inactive,4/30/15,Sidewalk Cafe,RISOTTERIA WEST LLC,375,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97887977,40.78236989,"(40.7823698926008, -73.97887976717595)"
1078,Business,9/15/17,Inactive,4/30/15,Sidewalk Cafe,FUSHA 311 WEST INC,311,AMSTERDAM AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.98040058,40.78028416,"(40.780284162683365, -73.9804005757112)"
1079,Business,5/15/17,Inactive,4/27/15,Sidewalk Cafe,SHREEJI SWAMI RESTAURANT INC,320,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.9773064,40.77946292,"(40.779462918935025, -73.97730639963892)"
1080,Business,4/15/20,Active,6/19/14,Sidewalk Cafe,BT RESTAURANT ENTERPRISES LLC,349,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97943608,40.78160696,"(40.78160695695898, -73.97943608348335)"
1081,Business,12/15/19,Active,8/21/13,Sidewalk Cafe,BABY OLIVER LLC,313,AMSTERDAM AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.98036807,40.78032807,"(40.780328072916376, -73.98036806556135)"
1082,Business,4/15/15,Inactive,1/24/13,Sidewalk Cafe,FUSHA 311 INC.,311,AMSTERDAM AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.98040058,40.78028416,"(40.780284162683365, -73.9804005757112)"
1083,Business,9/15/18,Inactive,1/3/12,Sidewalk Cafe,SAGI RESTAURANT CORP.,373,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97892312,40.78231501,"(40.782315005845376, -73.9789231155123)"
1084,Business,12/15/19,Active,6/13/11,Sidewalk Cafe,PAPPARDELLA REST. CORP.,316,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.97747979,40.77922965,"(40.77922965040396, -73.97747979481487)"
1085,Business,5/15/19,Active,5/24/11,Sidewalk Cafe,IXHEL CORPORATION,368,COLUMBUS AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97622626,40.78093937,"(40.78093936886094, -73.97622625648422)"
1086,Business,4/15/19,Active,11/23/09,Sidewalk Cafe,LENWICH 74TH LLC,302,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.97770738,40.77891679,"(40.77891679475478, -73.97770737637943)"
1087,Business,4/15/19,Active,10/27/09,Sidewalk Cafe,GARI INTERNATIONAL INC.,370,COLUMBUS AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97619013,40.78098602,"(40.780986021900844, -73.97619013144218)"
1088,Business,5/19/19,Active,5/12/08,Sidewalk Cafe,SHAKE SHACK 366 COLUMBUS LLC,366,COLUMBUS AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97625877,40.78088997,"(40.780889970330506, -73.97625877162108)"
1089,Business,5/15/15,Inactive,3/1/07,Sidewalk Cafe,"320 COLUMBUS AVE., INC.",320,COLUMBUS AVE,,NEW YORK,10023,Manhattan,107.0,6.0,161.0,-73.9773064,40.77946292,"(40.779462918935025, -73.97730639963892)"
1090,Business,9/15/17,Inactive,3/1/07,Sidewalk Cafe,"359 COLUMBUS AVENUE, LLC",359,COLUMBUS AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97648999,40.78054144,"(40.7805414363517, -73.97648998801166)"
1091,Business,12/15/19,Active,1/5/07,Sidewalk Cafe,DLS CHICKEN CORP.,355,AMSTERDAM AVE,,NEW YORK,10024,Manhattan,107.0,6.0,161.0,-73.97934216,40.78174143,"(40.78174143216872, -73.97934215908705)"
1092,Business,12/15/20,Active,3/22/18,Sidewalk Cafe,KDK LLC,2130,BROADWAY,,NEW YORK,10023,Manhattan,107.0,6.0,163.0,-73.98137898,40.78073721,"(40.78073720626568, -73.98137897592659)"
1093,Business,4/15/19,Active,5/24/17,Sidewalk Cafe,"MUGINOHO INTERNATIONAL, INC.",2167,BROADWAY,,NEW YORK,10024,Manhattan,107.0,6.0,163.0,-73.98097781,40.78202991,"(40.78202991091608, -73.98097780505822)"
1094,Business,4/15/19,Active,12/29/16,Sidewalk Cafe,NY BROADWAY HOTEL OWNER LLC,2178,BROADWAY,,NEW YORK,10024,Manhattan,107.0,6.0,163.0,-73.9808405,40.782362,"(40.78236200105993, -73.98084049548805)"
