License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location
1306897,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KAZUNORI 28TH STREET LLC,KAZUNORI,13 15 W 28TH ST,WEST STORE,NEW YORK,NY,10001,830503,8/23/18,8/23/18,7/31/20,0,0,"(0.0, 0.0)"
1310837,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,39 WEA FOOD GROUP INC,PICK - A - BAGEL/LA SALLE DUMPLING ROOM,35 39 WEST END AVE,,NEW YORK,NY,10023,830501,8/23/18,8/23/18,7/31/20,0,0,"(0.0, 0.0)"
1309731,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BLASK GROUP LLC,GRAMERCY KITCHEN,184 3RD AVE,,NEW YORK,NY,10003,830507,8/24/18,8/24/18,7/31/20,40.73518,-73.98603,"(40.73518, -73.98603)"
1311423,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LUCKY CHARM 6365 CORP,THAIS NEW YORK,1750 2ND AVE,,NEW YORK,NY,10128,830510,8/27/18,8/27/18,7/31/20,40.78116,-73.94913,"(40.78116, -73.94913)"
1311309,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BARUCH CHICKEN LLC,CHIRPING CHICKEN,350 3RD AVE,,NEW YORK,NY,10010,830511,8/27/18,8/27/18,7/31/20,40.74065,-73.98204,"(40.74065, -73.98204)"
1307701,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,JAHLOOKOVA FAMILY INC,,2531 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10030,830516,8/31/18,8/31/18,7/31/20,40.81686,-73.9465,"(40.81686, -73.9465)"
1295167,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,ABMW FOOD INC,AUNTIE GUAN'S KITCHEN 108,108 W 14TH ST,,NEW YORK,NY,10011,835525,9/1/16,9/1/18,8/31/20,40.73748,-73.99752,"(40.73748, -73.99752)"
1295593,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LOLITAS KITCHEN CORP,LOLITAS KITCHEN & BURGER HOUSE,1364 LEXINGTON AVE,STORES 5 & 6,NEW YORK,NY,10128,835579,9/2/16,9/1/18,8/31/20,40.78229,-73.95372,"(40.78229, -73.95372)"
1294776,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,HAO NOODLE AND TEA LLC,MADAM ZHU'S KITCHEN,401 6TH AVE,,NEW YORK,NY,10014,835512,9/6/16,9/1/18,8/31/20,40.7335,-73.99972,"(40.7335, -73.99972)"
1295886,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DELHI MASALA RESTAURANT INC,,2077 ADAM CLAYTON POWELL JR BL,,NEW YORK,NY,10027,835586,9/7/16,9/1/18,8/31/20,40.80813,-73.94874,"(40.80813, -73.94874)"
1296035,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,2248 1ST AVENUE LLC,YURA'S BLUE PLATE,2248 1ST AVE,,NEW YORK,NY,10029,835590,9/9/16,9/1/18,8/31/20,40.7956,-73.93548,"(40.7956, -73.93548)"
1296021,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CHUAN WEI YUAN RESTAURANT INC,GRAND SICHUAN,229 9TH AVE,,NEW YORK,NY,10001,835576,9/13/16,9/1/18,8/31/20,40.74736,-74.00092,"(40.74736, -74.00092)"
1283828,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TABERNA 97 INC,TABERNA 97,97 SAINT MARKS PL,,NEW YORK,NY,10009,835550,9/15/16,9/1/18,8/31/20,40.68159,-73.97883,"(40.68159, -73.97883)"
1296011,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LOU GUAN TAI INC,XI'AN FAMOUS FOODS,328 E 78TH ST,,NEW YORK,NY,10075,835598,9/16/16,9/1/18,8/31/20,40.77208,-73.95444,"(40.77208, -73.95444)"
1296495,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KUNG FU KITCHEN INC,,610 8TH AVE,,NEW YORK,NY,10018,835577,9/16/16,9/1/18,8/31/20,40.7556,-73.99076,"(40.7556, -73.99076)"
1296457,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,XI AN FAMOUS FOODS INC,XI'AN FAMOUS FOODS,81 ST MARKS PL,STORE 7,NEW YORK,NY,10003,835596,9/16/16,9/1/18,8/31/20,40.72781,-73.98551,"(40.72781, -73.98551)"
1295828,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BOCADITOS BISTRO & EXPRESSO BAR LLC,BOCADITOS BISTRO & EXPRESSO BAR,4863 BROADWAY,STORE # 3,NEW YORK,NY,10034,835585,9/19/16,9/1/18,8/31/20,40.86687,-73.92397,"(40.86687, -73.92397)"
1296324,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TRG17 INC,KAPPO TOTTO,458 W 17TH ST,,NEW YORK,NY,10011,835537,9/19/16,9/1/18,8/31/20,40.74386,-74.00658,"(40.74386, -74.00658)"
1296337,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DAYANTA INC,XI'AN FAMOUS FOODS,14 E 34TH ST,,NEW YORK,NY,10016,835597,9/22/16,9/1/18,8/31/20,40.74796,-73.98382,"(40.74796, -73.98382)"
1296463,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CAVALLO'S OF CHELSEA INC,,334 8TH AVE,,NEW YORK,NY,10001,835575,9/22/16,9/1/18,8/31/20,40.74763,-73.9967,"(40.74763, -73.9967)"
1296423,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SABOR TROPICAL RESTAURANT CORP,,143 SHERMAN AVE,,NEW YORK,NY,10034,835599,9/23/16,9/1/18,8/31/20,40.86437,-73.92368,"(40.86437, -73.92368)"
1292830,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,AHIMSA NYC INC,AHIMSA,210 THOMPSON ST,,NEW YORK,NY,10012,835613,9/26/16,9/1/18,8/31/20,40.72878,-73.99924,"(40.72878, -73.99924)"
1296502,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,496 LAGUARDIA RESTAURANT INC,MOCHA BURGER,496 LAGUARDIA PL UNIT B,,NEW YORK,NY,10012,835507,9/27/16,9/1/18,8/31/20,40.72739,-73.9997,"(40.72739, -73.9997)"
1295586,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BAOHAUS 238 14 STREET LLC,BAOHAUS,238 E 14TH ST,,NEW YORK,NY,10003,835565,9/28/16,9/1/18,8/31/20,40.7325,-73.98571,"(40.7325, -73.98571)"
1288254,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PAZZO ROLLIO CORP,PIZZA ROLLIO,1 W 58TH ST,"THE PLAZA FOOD HALL,BSMT (6B)",NEW YORK,NY,10019,835631,9/27/16,9/4/18,8/31/20,40.7637,-73.97346,"(40.7637, -73.97346)"
1310680,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,HARLEM ALE HOUSE LLC,HARLEM ALE HOUSE,101 W 127TH ST,,NEW YORK,NY,10027,830520,9/4/18,9/4/18,8/31/20,40.80936,-73.94498,"(40.80936, -73.94498)"
1311131,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CARIBBEAN STARR INC,,280 LENOX AVE,,NEW YORK,NY,10027,830521,9/4/18,9/4/18,8/31/20,40.80708,-73.94566,"(40.80708, -73.94566)"
1304300,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,JY GOURMET CORP,APPLE GOURMET,225 BROADWAY,1ST FL,NEW YORK,NY,10007,830522,9/4/18,9/4/18,8/31/20,40.71188,-74.00842,"(40.71188, -74.00842)"
1311633,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TOMO NEW YORK INC,TEPPEN RAMEN,159 E 55TH ST,,NEW YORK,NY,10022,830523,9/6/18,9/6/18,8/31/20,40.75922,-73.96884,"(40.75922, -73.96884)"
1301366,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,RH NY MP F&B LLC,RH N Y THE GALLERY IN THE HISTORIC MEATPACKING DST,9 19 9TH AVE,,NEW YORK,NY,10014,830524,9/6/18,9/6/18,8/31/20,0,0,"(0.0, 0.0)"
1311289,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,ROMA SALERNO CORP,P Q R PIZZA QUADRATA ROMANO,1631 2ND AVE STORE 2,STORE 2,NEW YORK,NY,10028,830525,9/7/18,9/7/18,8/31/20,40.7771,-73.95253,"(40.7771, -73.95253)"
1311425,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,GABRIEL XPRESS REST CORP,CARIBE RESTAURANT,1562 SAINT NICHOLAS AVE,,NEW YORK,NY,10040,830526,9/12/18,9/12/18,8/31/20,40.8538,-73.93022,"(40.8538, -73.93022)"
1310135,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,VERLIO LLC,HOT BOX RESTAUARANTS,77 2ND AVE,,NEW YORK,NY,10003,830530,9/18/18,9/18/18,8/31/20,40.7266,-73.98934,"(40.7266, -73.98934)"
1308528,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KUNI'S CORPORATION,IKINARI STEAK,295 MADISON AVE,,NEW YORK,NY,10017,830537,9/20/18,9/20/18,8/31/20,40.75194,-73.97972,"(40.75194, -73.97972)"
1309284,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,FUJI HIBACHI INC,FUJI HIBACHI JAPANESE STEAK HOUSE,321 W 42ND ST,,NEW YORK,NY,10036,830540,9/24/18,9/24/18,8/31/20,40.75781,-73.99076,"(40.75781, -73.99076)"
1310521,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CHANGEN INC,MIYAKO,642 AMSTERDAM AVE,,NEW YORK,NY,10025,830544,9/25/18,9/25/18,8/31/20,40.79109,-73.97275,"(40.79109, -73.97275)"
1311938,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LHG RESTAURANT INC,SOUTH OF THE CLOUDS,16 W 8TH ST,,NEW YORK,NY,10011,830542,9/25/18,9/25/18,8/31/20,40.73264,-73.99752,"(40.73264, -73.99752)"
1310442,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,WDI NEW YORK LLC,TIM HO WAN WEST SIDE,610 9TH AVE,,NEW YORK,NY,10036,830550,9/28/18,9/28/18,8/31/20,40.75935,-73.99175,"(40.75935, -73.99175)"
1296931,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,118 HARLEM BURGER CO LLC,HARLEM BURGER CO,2190 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,835689,10/5/16,10/1/18,9/30/20,40.80576,-73.95417,"(40.80576, -73.95417)"
1296786,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BEI XIONG INC,XI'AN FAMOUS FOODS,37 W 54TH ST,,NEW YORK,NY,10019,835646,10/5/16,10/1/18,9/30/20,40.762,-73.97739,"(40.762, -73.97739)"
1296734,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DRUNKEN DUMPLING CORPORATION,DRUNKEN DUMPLING,137 1ST AVE,STORE 1,NEW YORK,NY,10003,835649,10/5/16,10/1/18,9/30/20,40.72793,-73.98528,"(40.72793, -73.98528)"
1296921,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BEK 1 LLC,BRAVO PIZZA,257 PARK AVE S,,NEW YORK,NY,10010,835653,10/6/16,10/1/18,9/30/20,40.73863,-73.98727,"(40.73863, -73.98727)"
1293653,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,FOOD LOVE 125 INC,ICHIBA RAMEN,125 UNIVERSITY PL,4 UNION SQ S,NEW YORK,NY,10003,835688,10/6/16,10/1/18,9/30/20,40.73534,-73.99153,"(40.73534, -73.99153)"
1296285,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BELGO LANDING LLC,THE LANDING/WAFELS AND DINGES,393 WEST ST AKA PIER 45,AKA HUDSON RIVER PARK,NEW YORK,NY,10014,835697,10/6/16,10/1/18,9/30/20,40.73294,-74.01001,"(40.73294, -74.01001)"
1295615,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BEY UNITED LLC,KOTOBUKI,56 3RD AVE,,NEW YORK,NY,10003,835676,10/12/16,10/1/18,9/30/20,40.73106,-73.98902,"(40.73106, -73.98902)"
1296859,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PHO SHOP CORPORATION,PHO SHOP,1716 1ST AVE,,NEW YORK,NY,10128,835595,10/17/16,10/1/18,9/30/20,40.77861,-73.94788,"(40.77861, -73.94788)"
1295375,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MR PENGS INC,MR. PENG'S,1659 1ST AVE,,NEW YORK,NY,10028,835651,10/17/16,10/1/18,9/30/20,40.77726,-73.94932,"(40.77726, -73.94932)"
1296891,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MELLER'S INC,MY COOKING PARTY,25 W 26TH ST,FL 7,NEW YORK,NY,10010,835654,10/17/16,10/1/18,9/30/20,40.74428,-73.98994,"(40.74428, -73.98994)"
1296130,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LOVE MAMAK CORP,MAMAK,174 2ND AVE,,NEW YORK,NY,10003,835652,10/17/16,10/1/18,9/30/20,40.7304,-73.9861,"(40.7304, -73.9861)"
1297055,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CAFE WATER INC,,519 6TH AVE,,NEW YORK,NY,10011,835546,10/18/16,10/1/18,9/30/20,40.66546,-73.98587,"(40.66546, -73.98587)"
1296638,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MASIJA INC,HONGKONG BANJUM 0410 PLUS,2 W 32ND ST,RM 201 & 203,NEW YORK,NY,10001,835692,10/21/16,10/1/18,9/30/20,40.7473,-73.98611,"(40.7473, -73.98611)"
1295173,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,RUBY'S MIDTOWN LLC,RUBY'S,442 3RD AVE,,NEW YORK,NY,10016,835643,10/26/16,10/1/18,9/30/20,40.74364,-73.97985,"(40.74364, -73.97985)"
1297026,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SUSHI NOZAWA NYC LLC,SUGARFISH BY SUSHI NOZAWA,33 E 20TH ST,,NEW YORK,NY,10003,835674,10/26/16,10/1/18,9/30/20,40.73892,-73.98889,"(40.73892, -73.98889)"
1296371,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW WINESKINS INC,O RAMEN,579 6TH AVE,FLOOR 1,NEW YORK,NY,10011,835539,10/27/16,10/1/18,9/30/20,40.66353,-73.98749,"(40.66353, -73.98749)"
1294061,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CHERRY HOUSE CO LLC,KIRSH BAKERY & KITCHEN,551 AMSTERDAM AVE,,NEW YORK,NY,10024,835698,10/28/16,10/1/18,9/30/20,40.78803,-73.97468,"(40.78803, -73.97468)"
1294593,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,VC CHEF LLC,CRUDO BAR,306 W 13TH ST,,NEW YORK,NY,10014,835700,10/31/16,10/1/18,9/30/20,40.73919,-74.00364,"(40.73919, -74.00364)"
1312735,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,IT'S THERE HOSPITALITY LLC,THERE RESTAURANT,154 ORCHARD ST,,NEW YORK,NY,10002,888022,10/4/18,10/4/18,9/30/20,40.72082,-73.98874,"(40.72082, -73.98874)"
1296279,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,117 PINTO INC,LITTLE COTTAGE,117 W 10TH ST,,NEW YORK,NY,10011,835717,10/20/16,10/5/18,9/30/20,40.73484,-73.99947,"(40.73484, -73.99947)"
1311591,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW SHANGHAI DELUXE CORP,,50 MOTT ST,,NEW YORK,NY,10013,830555,10/5/18,10/5/18,9/30/20,40.71546,-73.99848,"(40.71546, -73.99848)"
1309484,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NOODLELOVE LLC,NOODLELOVE,192 MOTT ST,,NEW YORK,NY,10012,830557,10/9/18,10/9/18,9/30/20,40.72101,-73.9956,"(40.72101, -73.9956)"
1312709,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PCPP INC,GRAND SEOUL,85 CHRYSTIE ST,,NEW YORK,NY,10002,830558,10/11/18,10/11/18,9/30/20,40.7175,-73.99435,"(40.7175, -73.99435)"
1309648,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,1 STATE TACOS LLC,DOS TOROS,1 STATE ST,,NEW YORK,NY,10004,830561,10/11/18,10/11/18,9/30/20,40.70253,-74.01333,"(40.70253, -74.01333)"
1312558,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SOUVLAKERIE LLC,SOUVLAKI GR KOUZINA,231 E 53RD ST,CELLAR,NEW YORK,NY,10022,830566,10/12/18,10/12/18,9/30/20,40.75725,-73.96808,"(40.75725, -73.96808)"
1312553,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NAI TAPAS RESTAURANT CORP,NAI TAPAS,85 2ND AVE,,NEW YORK,NY,10003,830564,10/12/18,10/12/18,9/30/20,40.72676,-73.98923,"(40.72676, -73.98923)"
1309420,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LOVE & HAPPINESS LLC,GAHAN-YA,14A ORCHARD ST,,NEW YORK,NY,10002,830565,10/12/18,10/12/18,9/30/20,40.71517,-73.99165,"(40.71517, -73.99165)"
1311628,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PELL 23 INC,CHINOS ROTISSERIE CHICKEN,23 PELL ST,,NEW YORK,NY,10013,830569,10/15/18,10/15/18,9/30/20,40.71482,-73.99828,"(40.71482, -73.99828)"
1310044,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,VIDIGAL NYC LLC,SANTIAGO'S BEER GARDEN,2337 2339 1ST AVE,SOUTH STORE 101,NEW YORK,NY,10035,830570,10/15/18,10/15/18,9/30/20,0,0,"(0.0, 0.0)"
1310044,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,VIDIGAL NYC LLC,SANTIAGO'S BEER GARDEN,2337 2339 1ST AVE,SOUTH STORE 101,NEW YORK,NY,10035,830570,10/15/18,10/15/18,9/30/20,0,0,"(0.0, 0.0)"
1311642,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,1601 DOMINICAN VALLE RESTAURANT CORP,,1601 SAINT NICHOLAS AVE,,NEW YORK,NY,10040,830571,10/16/18,10/16/18,9/30/20,40.8552,-73.92966,"(40.8552, -73.92966)"
1312202,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KOKOWINGS INC,,248 W 106TH ST,,NEW YORK,NY,10025,830573,10/17/18,10/17/18,9/30/20,40.80096,-73.96734,"(40.80096, -73.96734)"
1312769,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DIG INN 1319 FIRST AVENUE LLC,DIG INN,1319 1ST AVE,,NEW YORK,NY,10021,830575,10/18/18,10/18/18,9/30/20,40.76703,-73.95678,"(40.76703, -73.95678)"
1312027,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SECOND AVE RESTAURANT GROUP INC,DIA,58 2ND AVE,,NEW YORK,NY,10003,830579,10/19/18,10/19/18,9/30/20,40.72572,-73.98955,"(40.72572, -73.98955)"
1311879,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DEROSSI ASIA LLC,FIRE AND WATER,111 E 7TH ST,SPACE 1,NEW YORK,NY,10009,830581,10/22/18,10/22/18,9/30/20,40.72657,-73.98454,"(40.72657, -73.98454)"
1304287,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW FIELD NEW YORK LLC,YAMADA CHIKARA,249 E 49TH ST,BASEMENT,NEW YORK,NY,10017,801490,3/23/18,10/24/18,2/28/20,40.75455,-73.96941,"(40.75455, -73.96941)"
1295503,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,CEVICOS RESTAURANT CORP,,125 NAGLE AVE,STORE # 8,NEW YORK,NY,10040,835779,10/28/16,10/25/18,9/30/20,40.86069,-73.92675,"(40.86069, -73.92675)"
1312092,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LUKES LOBSTER XVI LLC,LUKE'S LOBSTER,700 8TH AVE,STALL 4,NEW YORK,NY,10036,830586,10/30/18,10/30/18,9/30/20,40.75874,-73.98847,"(40.75874, -73.98847)"
1296325,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DU JIE INC,XI'AN FAMOUS FOODS,2675 BROADWAY,,NEW YORK,NY,10025,835734,11/1/16,11/1/18,10/31/20,40.79847,-73.96934,"(40.79847, -73.96934)"
1296368,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LING XIE CORP,DAI HACHI SUSHI,303 E 56TH ST,,NEW YORK,NY,10022,835733,11/1/16,11/1/18,10/31/20,40.75854,-73.96531,"(40.75854, -73.96531)"
1296742,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SHORTY TANG NOODLE SHOP INC,SHORTY TANG NOODLE SHOP,98 8TH AVE,,NEW YORK,NY,10011,835752,11/1/16,11/1/18,10/31/20,40.74023,-74.00195,"(40.74023, -74.00195)"
1296688,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,IN THURSDAY KITCHEN LLC,,424 E 9TH ST,,NEW YORK,NY,10009,835548,11/1/16,11/1/18,10/31/20,40.72761,-73.98373,"(40.72761, -73.98373)"
1296932,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MELLER'S INC,MY COOKING PARTY,130 W 29TH ST,10TH FL,NEW YORK,NY,10001,835766,11/2/16,11/1/18,10/31/20,40.74715,-73.99148,"(40.74715, -73.99148)"
1292647,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,JMG RESTAURANT GROUP LLC,LA CHULA,GRAND CENTRAL STATION,LOWER LVL DINING CONC LC 27,NEW YORK,NY,10017,830637,11/7/16,11/1/18,10/31/20,0,0,"(0.0, 0.0)"
1297488,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW YORK BURGER 10TH AVE INC,NEW YORK BURGER CO.,470 W 23RD ST,,NEW YORK,NY,10011,835754,11/8/16,11/1/18,10/31/20,40.74748,-74.00407,"(40.74748, -74.00407)"
1296402,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW DUMPLING MAN INC,DUMPLING MAN,100 SAINT MARKS PL,STORE WEST GROUND FLOOR,NEW YORK,NY,10009,835771,11/9/16,11/1/18,10/31/20,40.72723,-73.98469,"(40.72723, -73.98469)"
1297851,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KELAI CORP,JEF CHINESE,913 2ND AVE,,NEW YORK,NY,10017,835762,11/15/16,11/1/18,10/31/20,40.75402,-73.96923,"(40.75402, -73.96923)"
1295293,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SHAKE SHACK NEW YORK LLC,SHAKE SHACK,1 PENN PLAZA #E104,RETAIL CONCOURSE 1176 PENN STA,NEW YORK,NY,10001,835695,11/15/16,11/1/18,10/31/20,0,0,"(0.0, 0.0)"
1297605,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,RSO CAFE LLC,CAFE FREDERICK HARLEM PARLOR,2104 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,835750,11/16/16,11/1/18,10/31/20,40.80293,-73.95636,"(40.80293, -73.95636)"
1293853,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NEW YORK KIMCHI INC,OKAMISAN,102 MACDOUGAL ST,AKA 185 BLEECKER STREET,NEW YORK,NY,10012,835732,11/16/16,11/1/18,10/31/20,40.72934,-74.00093,"(40.72934, -74.00093)"
1295715,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,WDI NEW YORK LLC,TIM HO WAN,85 4TH AVE,,NEW YORK,NY,10003,835636,11/17/16,11/1/18,10/31/20,40.73167,-73.99007,"(40.73167, -73.99007)"
1298021,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,FUNNY BBQ 98 INC,FUNNY BBQ,98 BOWERY,,NEW YORK,NY,10013,835708,11/25/16,11/1/18,10/31/20,40.71768,-73.99539,"(40.71768, -73.99539)"
1296446,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SOTTOLIO INC,NORMA,438 3RD AVE,,NEW YORK,NY,10016,835769,11/30/16,11/1/18,10/31/20,40.74352,-73.97996,"(40.74352, -73.97996)"
1311292,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SMON INC,IZUMI SUSHI,139 W 28TH ST,,NEW YORK,NY,10001,830591,11/1/18,11/1/18,10/31/20,40.74687,-73.99225,"(40.74687, -73.99225)"
1311485,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DH NEWLAND CORP,DUN HUANG EAST VILLAGE,300 E 12TH ST,AKA 188 2ND AVE,NEW YORK,NY,10003,830588,11/1/18,11/1/18,10/31/20,40.73081,-73.98568,"(40.73081, -73.98568)"
1307228,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,KUNI'S CORPORATION,IKINARI STEAK,205A BLEECKER ST,,NEW YORK,NY,10012,830589,11/1/18,11/1/18,10/31/20,40.72946,-74.00163,"(40.72946, -74.00163)"
1301188,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TKM 228 EAST 10TH ST LLC,TSUKIMI,228 E 10TH ST,,NEW YORK,NY,10003,830590,11/1/18,11/1/18,10/31/20,40.72908,-73.98541,"(40.72908, -73.98541)"
1297435,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,51 MOTT STREET RESTAURANT INC,51 MOTT STREET RESTAURANT,51 MOTT ST,,NEW YORK,NY,10013,835806,11/21/16,11/2/18,10/31/20,40.71545,-73.99872,"(40.71545, -73.99872)"
1312287,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SOM BO LLC,,143 8TH AVE,,NEW YORK,NY,10014,830592,11/5/18,11/5/18,10/31/20,40.74184,-74.00123,"(40.74184, -74.00123)"
1312482,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,QIYI LLC,HUNAN SLURP SHOP,112 1ST AVE,,NEW YORK,NY,10009,830594,11/7/18,11/7/18,10/31/20,40.72673,-73.98572,"(40.72673, -73.98572)"
1313040,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,OKI POKE RAMAN INC,,135 E 45TH ST,,NEW YORK,NY,10017,830596,11/9/18,11/9/18,10/31/20,40.75327,-73.97411,"(40.75327, -73.97411)"
1313444,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SHIGEMITSU NEW YORK INC,HARBS,465 W BROADWAY,,NEW YORK,NY,10012,836001,11/9/18,11/9/18,10/31/20,40.72647,-74.00013,"(40.72647, -74.00013)"
1312021,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,1588 HARLEM RESTAURANT GROUP LLC,UNCLE TONY'S PIZZA,1596 AMSTERDAM AVE,STORE 4,NEW YORK,NY,10031,830600,11/13/18,11/13/18,10/31/20,0,0,"(0.0, 0.0)"
1312389,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PURPLE SUSHI INC,MATSU SUSHI,483 COLUMBUS AVE,NORTH STORE,NEW YORK,NY,10024,830611,11/15/18,11/15/18,10/31/20,40.78463,-73.97331,"(40.78463, -73.97331)"
